CUSTOMER_ID,GENDER,AGE,COUNTRY,TENURE_MONTHS,CONTRACT_TYPE,HAS_INTERNET,HAS_MOBILE,HAS_TV,MONTHLY_CHARGES,TOTAL_CHARGES,NUM_COMPLAINTS,SUPPORT_CALLS,PAYMENT_METHOD,CHURN,NUM_SERVICES,AVG_CHARGE_PER_MONTH,IS_LONG_TENURE
C003994,Male,61.0,UK,11.0,Month-to-month,0,1,1,29.0,322.55,0,2,Credit card,0.0,2,29.322727272727274,0
C003995,Female,23.0,UK,16.0,Month-to-month,1,1,0,44.11,619.21,0,0,E-banking,0.0,2,38.700625,0
C003996,Female,67.0,UK,49.0,Month-to-month,0,1,1,38.92,1863.89,0,1,E-banking,1.0,2,38.03857142857143,1
C003997,Female,37.0,GR,14.0,Month-to-month,1,1,0,36.88,571.43,1,3,E-banking,1.0,2,40.81642857142857,0
C003998,Female,31.0,GR,6.0,One year,1,1,0,31.29,159.11,0,1,E-banking,0.0,2,26.518333333333334,0
C003999,Female,22.0,IT,42.0,Two year,1,1,0,31.03,1338.5,0,1,Cash,0.0,2,31.86904761904762,1
C004000,Female,58.0,UK,17.0,One year,0,0,1,24.9,386.54,0,1,Credit card,1.0,1,22.73764705882353,0
C004001,Female,57.0,GR,42.0,One year,0,1,0,27.55,1128.4,0,2,Bank transfer,0.0,1,26.866666666666667,1
C004002,Male,51.0,ES,10.0,Month-to-month,0,1,0,31.05,330.86,0,1,E-banking,1.0,1,33.086,0
C004003,Male,62.0,UK,46.0,One year,1,1,1,49.63,2329.63,1,1,Credit card,0.0,3,50.64413043478261,1
C004004,Male,44.0,GR,49.0,Month-to-month,0,1,0,26.34,1310.17,0,1,Cash,1.0,1,26.738163265306124,1
C004005,Female,61.0,ES,9.0,One year,0,1,0,16.98,163.51,0,0,Cash,0.0,1,18.167777777777776,0
C004006,Female,50.0,ES,39.0,Month-to-month,1,1,0,35.02,1324.92,1,2,Credit card,0.0,2,33.972307692307695,1
C004008,Female,61.0,IT,68.0,Month-to-month,0,1,0,35.92,2429.41,1,3,Credit card,1.0,1,35.72661764705882,1
C004009,Female,37.0,GR,52.0,One year,1,0,1,44.72,2330.09,0,2,E-banking,0.0,2,44.80942307692308,1
C004010,Female,53.0,DE,11.0,Month-to-month,1,1,1,40.48,443.71,1,3,Bank transfer,0.0,3,40.337272727272726,0
C004011,Female,24.0,GR,37.0,Month-to-month,0,1,0,36.74,1425.84,0,1,Credit card,0.0,1,38.53621621621621,1
C004012,Male,49.0,UK,72.0,Month-to-month,1,0,0,33.4,2358.81,1,2,Bank transfer,1.0,1,32.76125,1
C004013,Female,84.0,GR,22.0,One year,0,1,0,24.29,525.15,0,1,Bank transfer,0.0,1,23.870454545454546,0
C004014,Male,56.0,GR,52.0,One year,1,1,0,24.93,1346.3,1,1,Cash,0.0,2,25.890384615384615,1
C004015,Male,41.0,FR,5.0,Two year,1,1,0,10.24,70.71,1,2,Bank transfer,0.0,2,14.142,0
C004016,Female,71.0,GR,2.0,One year,1,0,0,27.27,21.72,1,3,Bank transfer,1.0,1,10.86,0
C004017,Female,55.0,FR,5.0,Month-to-month,1,1,1,35.95,224.11,1,1,Bank transfer,0.0,3,44.822,0
C004018,Male,49.0,UK,32.0,One year,1,1,0,34.07,1078.3,0,2,E-banking,0.0,2,33.696875,1
C004019,Male,62.0,IT,19.0,Month-to-month,1,1,1,49.82,916.26,0,1,Cash,0.0,3,48.22421052631579,0
C004020,Female,78.0,UK,4.0,Month-to-month,1,1,0,35.76,129.7,3,3,Credit card,1.0,2,32.425,0
C004021,Female,70.0,GR,46.0,One year,1,1,0,34.14,1639.04,0,1,Credit card,0.0,2,35.63130434782609,1
C004023,Female,73.0,FR,50.0,Month-to-month,1,1,0,49.71,2465.87,1,1,Cash,1.0,2,49.3174,1
C004024,Female,44.0,FR,26.0,One year,1,1,1,21.94,597.9,0,0,Credit card,0.0,3,22.996153846153845,1
C004025,Female,55.0,GR,71.0,One year,1,1,0,37.32,2658.72,0,0,E-banking,0.0,2,37.44676056338028,1
C004026,Male,79.0,UK,32.0,One year,1,1,1,40.92,1354.41,0,1,E-banking,0.0,3,42.3253125,1
C004027,Male,35.0,DE,44.0,Month-to-month,1,1,0,39.4,1758.11,1,2,Bank transfer,1.0,2,39.95704545454545,1
C004028,Male,81.0,IT,26.0,Two year,0,1,1,31.99,1229.72,0,0,E-banking,0.0,2,47.29692307692308,1
C004029,Female,47.0,IT,61.0,One year,0,1,0,20.01,1236.26,0,1,Cash,0.0,1,20.266557377049182,1
C004030,Female,66.0,IT,51.0,Two year,1,1,0,38.77,1980.6,0,1,Cash,0.0,2,38.83529411764706,1
C004031,Male,58.0,FR,59.0,One year,0,0,0,11.19,607.12,1,2,Cash,0.0,0,10.290169491525424,1
C004032,Male,30.0,IT,38.0,One year,0,1,1,34.5,1229.72,2,2,Cash,0.0,2,32.36105263157895,1
C004034,Female,42.0,FR,45.0,One year,1,1,0,28.62,1284.74,0,1,Credit card,1.0,2,28.549777777777777,1
C004035,Male,83.0,ES,31.0,One year,0,1,1,33.14,1013.24,0,2,E-banking,0.0,2,32.68516129032258,1
C004036,Male,35.0,IT,70.0,Month-to-month,0,1,0,35.01,2453.93,0,1,Credit card,1.0,1,35.05614285714285,1
C004037,Female,22.0,UK,45.0,One year,1,1,0,22.37,1012.63,1,3,Bank transfer,0.0,2,22.50288888888889,1
C004038,Female,36.0,GR,31.0,One year,1,1,0,43.88,1377.58,0,0,E-banking,1.0,2,44.43806451612903,1
C004039,Female,59.0,UK,61.0,One year,1,1,0,29.78,1802.06,0,2,Credit card,0.0,2,29.541967213114752,1
C004040,Male,35.0,ES,48.0,Month-to-month,1,1,1,66.98,3247.52,1,1,E-banking,0.0,3,67.65666666666667,1
C004041,Female,49.0,GR,45.0,Month-to-month,0,1,1,35.46,1575.14,0,0,Credit card,0.0,2,35.00311111111111,1
C004042,Female,38.0,GR,60.0,Month-to-month,0,1,0,31.82,1893.04,0,0,Credit card,1.0,1,31.550666666666665,1
C004043,Male,27.0,UK,61.0,One year,1,1,0,27.66,1635.46,0,0,Bank transfer,0.0,2,26.81081967213115,1
C004044,Female,54.0,GR,52.0,Month-to-month,1,1,0,37.39,1951.06,1,1,Credit card,1.0,2,37.520384615384614,1
C004045,Male,66.0,GR,52.0,Month-to-month,0,1,0,25.43,1367.9,0,0,Credit card,1.0,1,26.305769230769233,1
C004046,Male,30.0,GR,62.0,Two year,1,1,0,26.89,1659.52,0,1,Cash,0.0,2,26.766451612903225,1
C004047,Female,72.0,IT,26.0,Month-to-month,1,1,1,52.35,1414.03,1,2,Bank transfer,0.0,3,54.38576923076923,1
C004048,Female,34.0,ES,67.0,One year,1,1,1,39.1,2586.72,0,1,Cash,0.0,3,38.60776119402985,1
C004049,Female,26.0,GR,49.0,Two year,1,1,0,39.57,1898.12,1,1,E-banking,0.0,2,38.73714285714286,1
C004050,Female,61.0,ES,44.0,One year,1,1,1,55.46,2482.08,1,3,E-banking,0.0,3,56.41090909090909,1
C004051,Female,63.0,ES,36.0,One year,1,0,1,31.47,1127.69,0,4,Cash,0.0,2,31.324722222222224,1
C004052,Female,25.0,GR,53.0,Two year,1,1,0,21.43,1106.8,0,0,Bank transfer,0.0,2,20.883018867924527,1
C004053,Male,54.0,GR,44.0,Two year,0,1,0,16.86,749.85,1,1,Bank transfer,0.0,1,17.042045454545455,1
C004054,Male,36.0,UK,22.0,One year,0,1,0,19.9,447.83,1,1,Bank transfer,1.0,1,20.35590909090909,0
C004055,Female,80.0,DE,2.0,Month-to-month,1,0,0,26.09,80.54,1,1,E-banking,1.0,1,40.27,0
C004056,Male,63.0,ES,7.0,Month-to-month,1,1,0,37.55,252.92,0,0,E-banking,0.0,2,36.13142857142857,0
C004057,Female,51.0,DE,16.0,Two year,1,1,1,34.28,507.8,0,0,Cash,0.0,3,31.7375,0
C004058,Male,63.0,GR,44.0,Two year,1,1,1,38.13,1669.53,1,1,Cash,0.0,3,37.94386363636364,1
C004059,Male,63.0,IT,65.0,Two year,1,1,1,37.36,2427.54,0,1,Credit card,0.0,3,37.34676923076923,1
C004060,Male,31.0,GR,71.0,One year,1,0,1,30.81,2221.62,0,3,Bank transfer,0.0,2,31.290422535211267,1
C004062,Male,20.0,GR,61.0,Month-to-month,0,1,0,33.64,2040.92,0,1,Bank transfer,0.0,1,33.45770491803279,1
C004063,Female,45.0,GR,30.0,Month-to-month,0,1,0,29.48,893.22,0,2,E-banking,1.0,1,29.774,1
C004064,Male,46.0,DE,42.0,One year,1,1,0,31.12,1353.37,0,0,Bank transfer,0.0,2,32.22309523809523,1
C004065,Male,35.0,GR,25.0,Month-to-month,1,1,0,38.96,953.91,0,0,E-banking,0.0,2,38.1564,1
C004066,Male,52.0,DE,71.0,Month-to-month,1,1,0,35.77,2515.52,0,3,Bank transfer,0.0,2,35.42985915492958,1
C004067,Male,64.0,GR,57.0,Two year,1,1,0,34.45,1983.32,0,4,Credit card,0.0,2,34.795087719298245,1
C004068,Male,22.0,UK,32.0,Month-to-month,1,1,0,34.29,1229.72,0,0,E-banking,1.0,2,38.42875,1
C004069,Female,76.0,UK,50.0,Two year,1,1,1,33.5,1657.96,1,1,Credit card,0.0,3,33.1592,1
C004070,Female,76.0,GR,10.0,Month-to-month,1,1,1,42.96,447.36,2,4,Bank transfer,0.0,3,44.736000000000004,0
C004071,Male,64.0,FR,22.0,Two year,1,1,0,26.19,586.79,2,2,Cash,1.0,2,26.672272727272727,0
C004072,Male,30.0,GR,41.0,Month-to-month,0,1,0,27.21,1121.78,0,0,Bank transfer,1.0,1,27.360487804878048,1
C004073,Male,50.0,GR,47.0,Month-to-month,1,1,0,46.29,2126.26,0,1,Credit card,1.0,2,45.23957446808511,1
C004074,Male,79.0,UK,14.0,One year,1,1,0,22.17,272.09,1,3,Bank transfer,0.0,2,19.435,0
C004075,Female,33.0,DE,3.0,Two year,1,1,1,48.09,184.56,2,4,E-banking,0.0,3,61.52,0
C004076,Male,61.0,DE,53.0,Month-to-month,1,1,1,59.99,3176.8,0,1,Cash,0.0,3,59.93962264150944,1
C004077,Female,75.0,GR,16.0,One year,1,1,0,34.82,550.54,1,3,Bank transfer,0.0,2,34.40875,0
C004078,Male,23.0,FR,61.0,Two year,1,1,0,33.02,1990.23,1,2,Bank transfer,0.0,2,32.62672131147541,1
C004079,Female,32.0,UK,28.0,Month-to-month,1,0,0,21.7,608.29,0,1,Credit card,0.0,1,21.724642857142857,1
C004080,Male,21.0,GR,35.0,Two year,1,0,1,32.28,1115.3,3,3,Credit card,0.0,2,31.865714285714283,1
C004081,Male,73.0,GR,2.0,Month-to-month,1,1,0,53.84,133.39,2,4,Cash,1.0,2,66.695,0
C004082,Female,81.0,FR,61.0,Month-to-month,1,1,1,50.16,3027.97,0,1,Credit card,1.0,3,49.63885245901639,1
C004083,Male,85.0,UK,56.0,Month-to-month,1,0,0,38.7,2192.06,0,4,E-banking,0.0,1,39.14392857142857,1
C004084,Male,51.0,GR,55.0,Month-to-month,0,1,0,30.83,1745.04,0,2,Credit card,0.0,1,31.727999999999998,1
C004085,Male,73.0,GR,18.0,Month-to-month,0,1,0,27.66,516.37,1,1,E-banking,1.0,1,28.68722222222222,0
C004086,Female,49.0,GR,71.0,Month-to-month,1,1,1,57.44,4040.94,2,3,Bank transfer,0.0,3,56.914647887323945,1
C004087,Male,26.0,DE,37.0,Month-to-month,1,1,0,35.95,2272.15,1,1,Credit card,1.0,2,61.40945945945946,1
C004088,Male,80.0,FR,42.0,One year,1,1,1,45.92,1913.77,0,1,Credit card,0.0,3,45.56595238095238,1
C004089,Female,50.0,DE,7.0,One year,0,1,0,20.75,129.53,0,1,E-banking,0.0,1,18.504285714285714,0
C004090,Female,38.0,DE,37.0,One year,1,1,0,51.41,209.71,3,4,Bank transfer,0.0,2,5.667837837837838,1
C004091,Female,72.0,IT,43.0,Month-to-month,0,1,0,35.95,1195.94,1,2,Credit card,1.0,1,27.812558139534886,1
C004092,Male,74.0,UK,59.0,Two year,1,1,0,30.77,1801.69,1,5,Credit card,0.0,2,30.537118644067796,1
C004094,Male,30.0,GR,60.0,Month-to-month,1,1,0,48.55,2916.58,0,0,Credit card,0.0,2,48.60966666666666,1
C004095,Female,21.0,UK,6.0,One year,1,1,0,39.69,180.81,0,1,Credit card,0.0,2,30.135,0
C004096,Male,67.0,UK,37.0,One year,1,1,0,27.05,571.68,0,1,Bank transfer,0.0,2,15.45081081081081,1
C004097,Male,65.0,GR,31.0,Month-to-month,1,1,0,51.16,1622.07,0,0,Bank transfer,1.0,2,52.324838709677415,1
C004099,Female,46.0,FR,32.0,Two year,1,1,0,32.78,1068.62,1,2,Bank transfer,0.0,2,33.394375,1
C004100,Female,25.0,ES,47.0,Month-to-month,1,1,1,56.22,2635.87,2,3,Credit card,0.0,3,56.08234042553191,1
C004101,Female,29.0,UK,34.0,Month-to-month,1,0,1,42.53,1410.04,1,1,E-banking,1.0,2,41.47176470588235,1
C004102,Female,58.0,DE,27.0,Two year,1,1,0,34.92,948.06,1,1,Credit card,1.0,2,35.11333333333333,1
C004103,Male,43.0,GR,44.0,Month-to-month,1,1,0,34.13,1548.17,0,1,Bank transfer,0.0,2,35.18568181818182,1
C004104,Female,67.0,GR,30.0,One year,0,1,0,12.74,390.31,0,1,Credit card,1.0,1,13.010333333333334,1
C004105,Male,19.0,ES,33.0,Month-to-month,1,0,0,35.95,790.29,1,2,E-banking,0.0,1,23.948181818181816,1
C004106,Male,72.0,DE,27.0,Month-to-month,0,1,0,26.05,754.64,0,0,E-banking,1.0,1,27.94962962962963,1
C004107,Female,73.0,FR,56.0,Month-to-month,0,1,0,32.87,1839.78,0,0,Credit card,0.0,1,32.85321428571429,1
C004108,Female,31.0,GR,23.0,One year,1,1,1,39.59,896.55,0,2,E-banking,0.0,3,38.9804347826087,0
C004109,Female,23.0,DE,37.0,Month-to-month,1,1,1,54.94,2349.58,1,2,Credit card,1.0,3,63.50216216216216,1
C004110,Male,78.0,UK,54.0,One year,0,1,0,15.68,843.06,0,1,E-banking,0.0,1,15.612222222222222,1
C004112,Female,30.0,FR,53.0,One year,1,1,1,44.85,2393.49,0,0,Cash,0.0,3,45.16018867924528,1
C004113,Female,36.0,IT,40.0,Month-to-month,0,1,0,39.95,1626.58,0,1,Credit card,1.0,1,40.6645,1
C004114,Female,61.0,GR,60.0,Month-to-month,1,1,0,45.71,2687.16,0,1,Credit card,1.0,2,44.785999999999994,1
C004115,Female,76.0,GR,9.0,Month-to-month,1,1,0,36.91,385.73,0,1,E-banking,0.0,2,42.85888888888889,0
C004116,Male,54.0,GR,10.0,Month-to-month,1,1,1,45.42,438.39,0,0,Credit card,0.0,3,43.839,0
C004118,Male,33.0,GR,30.0,Two year,1,1,0,36.18,1094.73,0,2,Cash,0.0,2,36.491,1
C004119,Female,55.0,ES,10.0,Month-to-month,1,1,1,35.95,290.25,0,2,E-banking,1.0,3,29.025,0
C004120,Female,60.0,DE,58.0,Month-to-month,1,1,0,51.89,2992.07,0,1,Credit card,0.0,2,51.58741379310345,1
C004121,Female,31.0,UK,36.0,Two year,0,1,1,15.22,522.82,0,0,Bank transfer,0.0,2,14.52277777777778,1
C004122,Male,23.0,ES,44.0,One year,0,1,0,15.53,683.28,0,0,Credit card,1.0,1,15.52909090909091,1
C004123,Female,40.0,UK,57.0,Month-to-month,1,1,0,42.98,2432.51,0,0,Bank transfer,1.0,2,42.675614035087726,1
C004124,Female,77.0,UK,43.0,Month-to-month,1,1,1,57.89,2500.78,0,1,Bank transfer,0.0,3,58.15767441860466,1
C004125,Female,29.0,GR,23.0,Month-to-month,1,1,0,42.99,1229.72,0,0,E-banking,1.0,2,53.46608695652174,0
C004126,Male,30.0,DE,4.0,Two year,1,1,1,33.23,146.25,1,1,Bank transfer,0.0,3,36.5625,0
C004127,Female,23.0,UK,12.0,Month-to-month,0,1,0,28.73,310.89,1,2,Bank transfer,0.0,1,25.9075,0
C004129,Female,55.0,IT,24.0,Month-to-month,0,1,0,28.36,705.03,0,0,Credit card,1.0,1,29.37625,1
C004130,Male,67.0,IT,13.0,Two year,1,1,0,35.95,367.31,3,3,Credit card,0.0,2,28.254615384615384,0
C004131,Male,69.0,FR,68.0,Month-to-month,1,0,0,30.2,2078.98,0,0,Bank transfer,0.0,1,30.573235294117648,1
C004132,Male,57.0,GR,72.0,Month-to-month,0,1,0,27.57,1906.81,1,5,Bank transfer,1.0,1,26.483472222222222,1
C004133,Female,25.0,ES,34.0,Month-to-month,1,1,1,35.95,1461.74,0,0,Credit card,1.0,3,42.99235294117647,1
C004134,Female,78.0,GR,9.0,One year,1,1,0,27.6,279.42,0,3,Bank transfer,0.0,2,31.046666666666667,0
C004135,Male,25.0,GR,10.0,Month-to-month,1,1,0,50.23,486.05,0,6,Bank transfer,0.0,2,48.605000000000004,0
C004136,Male,51.0,GR,65.0,One year,0,1,1,28.22,1881.32,1,3,Credit card,0.0,2,28.943384615384616,1
C004138,Female,74.0,GR,54.0,Month-to-month,0,1,1,38.63,2073.01,0,0,E-banking,0.0,2,38.38907407407408,1
C004139,Male,63.0,DE,43.0,Month-to-month,0,1,0,41.05,1747.75,0,1,Bank transfer,1.0,1,40.645348837209305,1
C004140,Female,39.0,IT,59.0,One year,1,1,0,29.56,1789.29,0,0,Credit card,0.0,2,30.326949152542372,1
C004141,Female,57.0,GR,59.0,Month-to-month,0,1,0,33.91,1986.36,0,0,Credit card,0.0,1,33.66711864406779,1
C004142,Female,62.0,IT,67.0,Month-to-month,1,1,0,34.97,2287.44,0,0,Bank transfer,0.0,2,34.140895522388064,1
C004143,Female,72.0,GR,61.0,One year,1,0,0,21.89,1307.27,0,0,Bank transfer,0.0,1,21.430655737704917,1
C004144,Male,68.0,GR,37.0,Month-to-month,0,0,1,23.36,891.48,2,6,Bank transfer,1.0,1,24.094054054054055,1
C004145,Female,22.0,DE,8.0,Month-to-month,1,0,0,35.59,261.13,0,0,Cash,1.0,1,32.64125,0
C004146,Female,30.0,UK,65.0,Month-to-month,1,1,0,41.08,2742.06,0,1,Credit card,0.0,2,42.185538461538464,1
C004147,Male,45.0,GR,5.0,Month-to-month,1,0,1,30.5,133.07,1,1,Credit card,1.0,2,26.613999999999997,0
C004149,Female,41.0,DE,60.0,Month-to-month,1,1,1,55.56,3303.96,2,4,Credit card,1.0,3,55.066,1
C004150,Female,24.0,GR,26.0,Month-to-month,1,1,1,32.68,876.17,1,1,Credit card,0.0,3,33.698846153846155,1
C004151,Female,55.0,ES,11.0,One year,1,1,0,33.1,355.71,0,2,Bank transfer,0.0,2,32.337272727272726,0
C004152,Female,54.0,DE,34.0,Month-to-month,0,1,0,36.11,1252.07,0,0,Bank transfer,1.0,1,36.82558823529411,1
C004153,Male,85.0,GR,2.0,One year,0,1,0,24.09,1229.72,1,1,E-banking,0.0,1,614.86,0
C004154,Male,59.0,FR,21.0,Month-to-month,1,1,0,33.03,1229.72,1,1,Cash,0.0,2,58.55809523809524,0
C004155,Male,22.0,GR,26.0,One year,1,1,0,37.61,987.2,0,0,Bank transfer,0.0,2,37.96923076923077,1
C004156,Female,81.0,ES,5.0,One year,1,1,1,42.76,177.81,4,6,Credit card,0.0,3,35.562,0
C004157,Female,67.0,ES,9.0,Two year,0,1,0,13.29,74.14,3,3,E-banking,0.0,1,8.237777777777778,0
C004158,Female,32.0,IT,50.0,Two year,1,1,0,32.61,1585.65,0,0,Cash,0.0,2,31.713,1
C004159,Female,70.0,DE,10.0,One year,1,0,0,29.84,300.53,0,3,E-banking,0.0,1,30.052999999999997,0
C004160,Male,42.0,UK,58.0,Two year,0,0,0,14.57,914.19,1,2,Bank transfer,0.0,0,15.761896551724139,1
C004161,Male,26.0,GR,10.0,Month-to-month,1,1,0,49.8,480.97,1,1,Credit card,1.0,2,48.097,0
C004162,Female,55.0,UK,36.0,Month-to-month,1,0,1,34.13,1259.47,1,3,Cash,1.0,2,34.98527777777778,1
C004163,Male,39.0,DE,56.0,Two year,1,0,1,45.92,2587.52,1,2,E-banking,0.0,2,46.205714285714286,1
C004164,Female,66.0,DE,62.0,Two year,0,1,0,32.86,2038.07,0,1,Bank transfer,0.0,1,32.872096774193544,1
C004165,Female,85.0,FR,37.0,Month-to-month,1,1,0,35.95,1245.33,1,3,Bank transfer,0.0,2,33.65756756756757,1
C004166,Male,32.0,GR,41.0,Month-to-month,1,1,1,46.88,1909.07,1,6,Credit card,1.0,3,46.56268292682927,1
C004167,Female,82.0,FR,48.0,Two year,0,0,0,21.16,1002.04,1,1,Cash,0.0,0,20.875833333333333,1
C004168,Female,71.0,FR,22.0,Month-to-month,0,1,1,43.44,973.73,0,0,Credit card,0.0,2,44.26045454545454,0
C004169,Male,51.0,DE,61.0,Month-to-month,1,0,1,37.99,2343.47,0,2,Bank transfer,0.0,2,38.41754098360656,1
C004170,Female,37.0,DE,48.0,One year,1,1,1,58.29,2785.41,0,1,Cash,0.0,3,58.029374999999995,1
C004171,Female,50.0,GR,64.0,Month-to-month,1,1,1,52.37,3338.67,0,0,Bank transfer,0.0,3,52.16671875,1
C004172,Male,24.0,IT,37.0,Month-to-month,1,1,1,44.68,1635.64,0,0,Bank transfer,1.0,3,44.20648648648649,1
C004173,Female,51.0,GR,41.0,Two year,1,1,0,23.42,1229.72,1,1,Credit card,0.0,2,29.993170731707316,1
C004174,Male,45.0,UK,5.0,Month-to-month,1,0,1,25.86,155.67,2,3,E-banking,1.0,2,31.133999999999997,0
C004175,Female,62.0,ES,52.0,Two year,1,1,0,31.04,1658.35,2,2,Credit card,0.0,2,31.89134615384615,1
C004178,Male,29.0,UK,52.0,Two year,1,0,0,26.34,1419.46,0,1,Cash,0.0,1,27.297307692307694,1
C004179,Female,68.0,GR,20.0,Month-to-month,0,1,1,38.53,810.37,0,0,E-banking,0.0,2,40.5185,0
C004180,Male,61.0,GR,16.0,One year,1,1,0,37.69,573.38,0,0,Credit card,0.0,2,35.83625,0
C004181,Male,67.0,GR,7.0,Two year,1,1,1,39.3,248.26,0,3,Credit card,0.0,3,35.465714285714284,0
C004182,Male,34.0,FR,66.0,Month-to-month,1,1,0,46.05,3047.09,0,1,Credit card,0.0,2,46.16803030303031,1
C004183,Male,52.0,ES,12.0,Month-to-month,1,1,0,40.33,521.24,0,2,Credit card,1.0,2,43.43666666666667,0
C004184,Male,18.0,ES,43.0,One year,1,1,0,31.47,1325.92,0,0,Bank transfer,0.0,2,30.835348837209303,1
C004185,Female,46.0,UK,40.0,One year,1,1,0,33.14,1328.35,0,0,Credit card,0.0,2,33.208749999999995,1
C004186,Female,68.0,DE,1.0,One year,1,1,0,39.12,71.8,1,1,Bank transfer,0.0,2,71.8,0
C004187,Female,81.0,GR,58.0,One year,1,1,0,27.2,1571.8,0,2,Bank transfer,0.0,2,27.099999999999998,1
C004188,Female,21.0,GR,3.0,One year,1,1,0,27.88,81.36,2,3,Credit card,0.0,2,27.12,0
C004189,Female,45.0,GR,8.0,One year,1,0,0,17.88,185.66,1,1,Credit card,0.0,1,23.2075,0
C004190,Female,33.0,ES,61.0,Month-to-month,1,1,1,55.47,3371.2,0,1,E-banking,1.0,3,55.2655737704918,1
C004191,Female,80.0,GR,5.0,Month-to-month,1,1,0,43.72,256.64,1,3,Credit card,1.0,2,51.327999999999996,0
C004192,Male,70.0,ES,26.0,One year,1,1,0,49.24,1275.7,0,0,E-banking,0.0,2,49.065384615384616,1
C004193,Female,34.0,ES,17.0,Month-to-month,1,1,0,31.16,497.18,2,3,Cash,1.0,2,29.245882352941177,0
C004194,Male,57.0,DE,66.0,Two year,1,1,0,27.27,1816.5,2,3,Credit card,0.0,2,27.522727272727273,1
C004195,Male,30.0,GR,51.0,Two year,1,1,1,65.54,3324.15,3,5,Credit card,0.0,3,65.17941176470589,1
C004196,Female,69.0,GR,47.0,One year,1,1,1,44.27,2045.69,2,2,Bank transfer,1.0,3,43.52531914893617,1
C004197,Male,75.0,GR,40.0,Two year,1,0,0,29.46,1237.31,0,0,Bank transfer,0.0,1,30.93275,1
C004198,Male,54.0,ES,27.0,One year,1,1,0,46.4,1265.51,0,2,Credit card,0.0,2,46.87074074074074,1
C004199,Male,78.0,GR,40.0,Month-to-month,0,1,0,22.4,886.41,0,1,Credit card,1.0,1,22.160249999999998,1
C004200,Male,51.0,FR,1.0,One year,1,1,0,34.74,25.71,1,4,Credit card,0.0,2,25.71,0
C004201,Female,34.0,ES,46.0,Month-to-month,0,1,0,34.6,1637.69,0,2,Cash,0.0,1,35.60195652173913,1
C004203,Female,76.0,ES,39.0,Month-to-month,1,1,0,53.56,2072.65,0,0,Cash,1.0,2,53.1448717948718,1
C004204,Female,50.0,UK,18.0,One year,1,1,1,33.03,602.5,3,4,Cash,0.0,3,33.47222222222222,0
C004205,Female,34.0,ES,47.0,Month-to-month,1,1,1,75.02,3515.11,1,4,Credit card,0.0,3,74.7895744680851,1
C004207,Female,18.0,GR,28.0,Month-to-month,1,1,0,35.55,984.77,0,1,Credit card,1.0,2,35.17035714285714,1
C004208,Female,30.0,GR,1.0,Month-to-month,1,1,0,22.92,0.0,1,2,Credit card,1.0,2,0.0,0
C004209,Female,44.0,GR,14.0,Month-to-month,1,1,0,43.7,580.85,0,1,Credit card,0.0,2,41.489285714285714,0
C004210,Female,76.0,FR,20.0,Month-to-month,1,1,1,49.01,1011.42,0,3,E-banking,1.0,3,50.571,0
C004211,Male,23.0,ES,45.0,One year,0,1,1,29.47,1304.34,0,1,Credit card,1.0,2,28.985333333333333,1
C004212,Female,40.0,IT,37.0,Month-to-month,1,0,0,24.34,1508.2,0,0,Bank transfer,0.0,1,40.76216216216216,1
C004213,Male,27.0,GR,27.0,Month-to-month,0,1,0,30.88,844.97,0,2,Bank transfer,0.0,1,31.295185185185186,1
C004214,Male,68.0,GR,56.0,Month-to-month,1,1,1,49.8,2767.4,0,1,Cash,0.0,3,49.417857142857144,1
C004215,Male,36.0,ES,52.0,One year,1,1,0,41.97,2177.94,0,1,Credit card,1.0,2,41.88346153846154,1
C004216,Male,68.0,GR,68.0,Two year,0,1,0,27.94,1881.22,0,1,Bank transfer,0.0,1,27.665,1
C004217,Female,85.0,GR,37.0,Two year,1,1,1,14.73,533.74,2,3,E-banking,0.0,3,14.425405405405405,1
C004218,Male,59.0,UK,31.0,One year,1,1,1,40.78,1210.49,2,5,E-banking,1.0,3,39.04806451612903,1
C004219,Female,74.0,GR,49.0,Month-to-month,1,1,1,46.89,2294.06,0,0,Cash,0.0,3,46.81755102040816,1
C004220,Female,85.0,UK,53.0,Month-to-month,0,1,0,22.79,1190.26,0,3,Bank transfer,1.0,1,22.457735849056604,1
C004221,Male,55.0,GR,39.0,Month-to-month,0,0,0,37.32,1457.86,0,2,Credit card,1.0,0,37.38102564102564,1
C004222,Female,79.0,UK,10.0,One year,1,1,1,44.28,458.58,1,2,Credit card,0.0,3,45.858,0
C004223,Male,24.0,FR,9.0,Month-to-month,1,1,0,39.99,378.52,0,1,Bank transfer,1.0,2,42.05777777777777,0
C004224,Male,67.0,GR,13.0,One year,1,0,0,35.44,443.69,1,2,E-banking,0.0,1,34.13,0
C004225,Female,69.0,IT,18.0,Month-to-month,0,1,0,30.57,530.96,0,0,Credit card,1.0,1,29.49777777777778,0
C004226,Female,43.0,UK,12.0,Month-to-month,1,1,0,35.95,504.93,0,0,Bank transfer,1.0,2,42.0775,0
C004227,Male,43.0,IT,72.0,Month-to-month,0,1,0,28.71,2100.09,0,0,Credit card,1.0,1,29.16791666666667,1
C004229,Female,26.0,UK,7.0,Month-to-month,0,1,1,33.03,210.68,0,1,Credit card,0.0,2,30.09714285714286,0
C004230,Female,78.0,DE,15.0,One year,1,1,0,27.76,383.36,1,1,Cash,1.0,2,25.557333333333336,0
